"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000129055",370.940207226458,0.630848847123602,0.178471662878732,3.53472835377934,0.000408194561397584,0.0029713881100796
"ENSG00000174606",300.035608639975,-0.275016067233541,0.0835969978956295,-3.28978401325964,0.00100264313160714,0.00583886638706805
"ENSG00000116194",142.924460042189,-1.48320020443451,0.232144791398009,-6.38911687616366,1.66846503346178e-10,1.37970935167066e-07
"ENSG00000136859",728.640063760586,1.34427766111527,0.300717915944433,4.47022804375801,7.81362406791716e-06,0.000175580059671095
"ENSG00000167772",274.236912866377,-2.33086716573373,0.540910929690228,-4.309151540104,1.63882050470036e-05,0.000296325503502962
"ENSG00000130812",125.297968389351,0.350096946138982,0.113366892103228,3.08817627125384,0.00201388977824234,0.00971995673514316
"ENSG00000171819",82.8360993128085,-1.14884347573472,0.205603201595797,-5.58767308494191,2.30132345063855e-08,3.48117269289276e-06
"ENSG00000130173",8.4521099516164,-1.07373296169175,0.286648183722917,-3.74582161221597,0.000179804330535534,0.00162914018697061
"ENSG00000131503",1283.51934537973,-0.257941034048227,0.0747509597822572,-3.45067186828886,0.000559192992905246,0.0037472878897875
"ENSG00000106524",321.207755966346,-0.303798897334284,0.0961326767289639,-3.16020428923262,0.0015765855294538,0.00808097806088631
"ENSG00000105186",679.923356039158,-0.234569682668058,0.0761441824536149,-3.08059887320941,0.0020658475247176,0.0099128714493606
"ENSG00000064999",506.590283160774,-0.385601263142325,0.115658959382687,-3.333950652854,0.000856218466432917,0.00522035922127341
"ENSG00000131620",1201.50954336603,-0.539556768123362,0.105789520318602,-5.10028560956135,3.39141331873606e-07,2.04209178667971e-05
"ENSG00000143401",434.741728227034,-0.232482020772498,0.0607200213632701,-3.82875393573441,0.00012879369705759,0.00127498564908407
"ENSG00000166825",741.717108215258,1.21984954413242,0.389969525001686,3.12806377402732,0.00175961996670626,0.0087515341086706
"ENSG00000196975",731.061873731445,0.382108983756243,0.0883866098930016,4.323154652258,1.53813830996534e-05,0.000281402176944102
"ENSG00000197043",960.489030096683,0.523224954030871,0.110894128422649,4.7182385710875,2.37895420431392e-06,7.84801807189092e-05
"ENSG00000131480",271.550358932598,-0.840487608256056,0.219935692730044,-3.82151527031903,0.000132634199400171,0.00130260855847959
"ENSG00000106367",197.800500723314,0.483291764467916,0.120492004245952,4.01098618528585,6.04656486883123e-05,0.000746825013078351
"ENSG00000196961",783.927029581302,-0.205366875282826,0.0663787332081956,-3.09386554031842,0.00197567003872293,0.00957647954682268
"ENSG00000161203",2706.52162405442,0.222475747903645,0.0562184692881292,3.9573426797414,7.57881692620189e-05,0.000867401217035695
"ENSG00000166313",449.924405848693,0.236949773563928,0.05985496094761,3.95873240601269,7.53485994315182e-05,0.000867401217035695
"ENSG00000077420",169.61174850962,0.376601898852861,0.118721728880447,3.1721396108719,0.00151320242775918,0.00784361174840156
"ENSG00000100823",264.235496219977,0.328694850786829,0.104828852706762,3.13553799645491,0.00171539205275552,0.00859358765039557
