"CCA1"	"CCA2"
"DES"	-0.0409927943770054	-0.244595304172687
"DMBT1"	-0.169513121488595	-0.289215671111204
"DPEP1"	-0.194752908060412	-0.270324596860255
"DPT"	-0.0835387358629338	-0.300220429087571
"ENPP7"	-0.151119023119504	-0.344473986252386
"EPCAM"	-0.198556648282799	-0.264522947856933
"EPS8L3"	-0.158720986380162	-0.355396049012196
"ERN2"	-0.107279045074667	-0.227014461106585
"ESRP1"	-0.132822807185468	-0.278781222669362
"F2RL1"	-0.121266419786502	-0.252936472914973
"FABP2"	-0.179114474169594	-0.394937634304034
"FABP6"	-0.129637845164114	-0.245974228908338
"FAM3D"	-0.144612655123297	-0.303892684016846
"FAM83E"	-0.0914833655616315	-0.234768323630395
"FCGBP"	-0.0714472564661359	-0.245152289506209
"GAL3ST2"	-0.14879098390215	-0.322625486977056
"GATA5"	-0.127436030915817	-0.290477221603534
"GCG"	-0.125298674580437	-0.262756293418388
"GCNT3"	-0.0922466623927841	-0.229952144635312
"GGT6"	-0.106050727169958	-0.241291162324674
"GIPC2"	-0.107890347096407	-0.242923516912335
"GPA33"	-0.0572306452758523	-0.291035591853838
"GPRC5A"	-0.0539977656357106	-0.307961778351018
"GUCA2A"	-0.171007688675338	-0.290466621105284
"GUCY2C"	-0.11673180205425	-0.332290227661153
"HHLA2"	-0.117801685087136	-0.244156072785701
"HKDC1"	-0.119744713033543	-0.233793109031431
"HPGD"	-0.140959614512664	-0.263063164360193
"IGF2BP2"	-0.0540189291627123	-0.227622287438145
"IGKC"	-0.166531640668347	-0.278681075521707
"IGKV1D-39"	-0.109089827605521	-0.237200723058775
"IGKV1D-43"	-0.117742809069989	-0.248697801542504
"IGKV4-1"	-0.114854907858953	-0.246941644111422
"IGLV4-69"	-0.141439825442629	-0.282227288735609
"IGSF9"	-0.0271873260526918	-0.230743619832538
"IL22RA1"	-0.112739755914778	-0.225396257083437
"INAVA"	-0.0793643961557101	-0.231780016250268
"ISX"	-0.125004614143632	-0.273040530299046
"JCHAIN"	-0.152093127131617	-0.318163646439299
"KLF4"	-0.0863488244353876	-0.225955206763045
"KLF5"	-0.0616082033261402	-0.282070286052414
"KRT19"	-0.162486114108892	-0.363011144433851
"KRT20"	-0.179054730987422	-0.356474488289167
"LAD1"	-0.160454772512596	-0.277537583419895
"LAMP3"	0.0194910523765771	-0.228008240712234
"LCT"	-0.12512955342425	-0.326160402992892
"LGALS4"	-0.15079548184305	-0.31958206091452
"LIPH"	-0.115067944633747	-0.260954919334438
"LPO"	-0.0287999478592159	-0.266694201548925
"MALL"	-0.110426527150497	-0.305816462963587
"MEP1A"	-0.187020398887984	-0.246349734874615
"MISP"	-0.123606177569666	-0.297951737535515
"MKI67"	-0.0820115039273766	-0.226132926271445
"MMP7"	-0.101729209341541	-0.223745484171622
"MS4A10"	-0.120801766215795	-0.29397075740592
"MS4A12"	-0.12283595437397	-0.26562438716599
"MS4A18"	-0.13050039354166	-0.254843360854804
"MS4A8"	-0.158095792912304	-0.338904178578748
"MST1R"	-0.0999203043553777	-0.24355338047842
"MUC2"	-0.118080332377053	-0.295633030345396
"MYB"	-0.0310201709645132	-0.25540311066793
"MYO3B"	-0.14398605962667	-0.228317387523178
"MYO7B"	-0.178327912266922	-0.245418775204487
"MYRFL"	-0.0541182608606402	-0.241954011404934
"MYZAP"	-0.0736961551823865	-0.252440486474768
"NAALADL1"	-0.119126355176261	-0.239634527827463
"NEURL3"	-0.133076914490172	-0.242579510324437
"NPC1L1"	-0.153971285251033	-0.357554276970821
"OLFM4"	-0.158354779965705	-0.349228434037244
"OSR2"	-0.133567382703136	-0.258580967961384
"PLAC8"	-0.19918320159191	-0.237144677902884
"PLB1"	-0.118235881466565	-0.276895070948152
"PMP22"	0.00892083431111486	-0.22758594041282
"PNLIPRP2"	-0.140452283357504	-0.282502106011899
"POF1B"	-0.111925590813228	-0.234297454118631
"PPP1R14D"	-0.111706318415666	-0.339131633707571
"PRAP1"	-0.170814965001552	-0.263569599206068
"PRR15"	-0.137374582059428	-0.259999120277569
"PRSS27"	-0.131573392520291	-0.227763373737274
"PTK6"	-0.0732895539862106	-0.249667736794401
"PTPRH"	-0.0972455711287608	-0.281068054922881
"PYCARD"	-0.113446380087111	-0.234215702127774
"RASEF"	-0.0584642106618405	-0.254070067350882
"REG4"	-0.120533716527239	-0.295265051412752
"ROS1"	-0.0601003351195765	-0.264656939597979
"SCGB1A1"	0.0395351563411431	-0.334105480072174
"SCIN"	-0.131912315401601	-0.259932010323327
"SDCBP2"	-0.0939139335896998	-0.263370675079132
"SEC14L3"	0.0228728467937287	-0.250037361953564
"SEMA3B"	-0.045815241481285	-0.243640042457585
"SFTPB"	0.0322464541045216	-0.307190550834211
"SFTPC"	0.129756987796338	-0.285447359226779
"SFTPD"	-0.0518670726571234	-0.291400215434652
"SI"	-0.15970767827295	-0.313043203985679
"SLC26A3"	-0.107336935904867	-0.290492014463112
"SLC44A4"	-0.150373755321561	-0.233422420605313
"SLC6A14"	-0.0394895694889749	-0.283256035884058
"SPINT1"	-0.129071792483246	-0.271972727145115
"ST14"	-0.100836198180063	-0.254296683335924
"STYK1"	-0.0641927753228384	-0.245007798101877
"TFF3"	-0.181598135494134	-0.386755939315923
"TM4SF20"	-0.16456962826332	-0.311531865237831
"TM4SF5"	-0.177407242291258	-0.278499802049673
"TMC4"	-0.136659779273523	-0.260395731481268
"TMEM150B"	-0.0745457211326122	-0.261446123046734
"TMEM236"	-0.127737614942996	-0.260535344550606
"TMEM45B"	-0.171175179789133	-0.291946752965272
"TMIGD1"	-0.158670790816754	-0.239861003611316
"TMPRSS15"	-0.110847077207734	-0.23340597477382
"TNK1"	-0.114338160569905	-0.242341883562956
"TREH"	-0.122680977837669	-0.286414545077033
"TRIM31"	-0.162818579384365	-0.316311515335843
"TRIM38"	-0.10675267544572	-0.265250005229753
"TSPAN8"	-0.149651615411068	-0.293816814852718
"TTC22"	-0.0997530592810312	-0.281054230592004
"TUBAL3"	-0.13564594228725	-0.273430356637803
"ZG16"	-0.161721520266117	-0.386154460653028
