"","kMEpurple","kMEsalmon","kMEcyan","kMEblue","kMEtan","kMEyellow","kMEgreen","kMEgreenyellow","kMEbrown","kMElightcyan","kMEturquoise","kMEpink","kMEmagenta","kMEmidnightblue","kMEgrey60","kMEblack","kMEred","kMEgrey"
"Gene.6764",-0.110293366736298,0.239353371086005,0.10504107116382,0.426585617032543,0.370995683678071,0.460309143195015,0.71500287085111,0.73662986211865,-0.368000583013118,-0.30895085790868,-0.469201376800783,0.0694139433929657,-0.230522126710047,-0.411441457525896,-0.0549706961239283,-0.502731902567082,-0.185182536595863,-0.185826397042739
"Gene.6765",0.397232640891202,0.363554193085742,0.136623219954996,-0.370597455160189,-0.276319794162019,-0.00850609456327451,-0.161268326286847,-0.0321732066471203,0.123861327139531,0.384473098961429,0.326156682503804,-0.216843569944152,-0.154333076767574,0.00431838256260823,-0.249738739395428,-0.112673369367822,-0.381113969068344,0.192334514628618
"Gene.6766",0.0690832581459267,0.25926932247962,0.664867881859287,-0.686239382014622,-0.0814331407414163,-0.41434200432249,-0.182969742436787,0.0703227777568117,0.297953135169005,0.244740150442224,0.668765322672461,-0.750314610225506,-0.398874605959409,-0.314470079816069,0.100846284673512,0.160443191951933,-0.309258228884424,-0.101156662920507
"Gene.6767",-0.158105116112433,0.0461878329339483,0.204137176115603,0.0634218035716997,0.207529717702091,0.0352860506868731,0.268888111091049,0.205293560063483,-0.161061673611149,-0.193389710921054,-0.0771569378462864,-0.299725653536297,-0.115844625586483,-0.416001559402261,0.123058251133869,-0.130831421305603,-0.0175953704145291,-0.253530968840328
"Gene.6768",-0.0106876927819904,0.452498386205326,0.106338831365274,0.654338541725442,0.515991394247634,0.781217518910871,0.904978284068945,0.773277967608892,-0.355790301995223,-0.539818378264344,-0.725397863955907,0.145196693842664,-0.473159499935593,-0.556658356767595,-0.192179047466072,-0.753709415040079,-0.218213565770684,-0.0767687257029153
"Gene.6769",-0.0937427825713838,0.391362184565476,0.351771036300082,0.283479395473755,0.382901563880757,0.431094489384394,0.743450832926598,0.648607827521776,-0.114108629807294,-0.306568983380523,-0.318664135059385,-0.299082958279876,-0.557294458071808,-0.662378316406069,-0.0817074482160116,-0.534214079373837,-0.29419705412802,-0.232994505891573
"Gene.6770",0.354255052317886,0.237260848365122,0.0870957870470183,-0.691150439836368,-0.639746383386141,-0.312772774050676,-0.362959412206669,-0.0946809344375672,0.896697930364476,0.412337627418348,0.637424806230207,-0.345593939506025,-0.252317441751388,0.194338753201305,-0.51705968738416,0.0367384005599782,-0.421978318816586,0.264613090770782
"Gene.6771",0.289573398097949,0.103305309215611,-0.231644116938041,-0.332768562411308,-0.507878210693088,-0.0928805248866919,-0.189089967442652,-0.163700981625764,0.771112880988495,-0.00952908138945282,0.261170960717937,0.0136395117623771,-0.0707249395604579,0.261247528729874,-0.425787562079163,-0.137827583590527,-0.311797033014255,0.297672675688804
"Gene.6772",-0.145897818264777,-0.0379049101419888,-0.239115635824987,0.308215764961408,0.038276632099812,0.222340678537211,0.293277499615308,0.212611830521677,0.309064131810218,-0.292564406772946,-0.37253758693274,0.0722566595418676,-0.113567301385152,-0.124531983773972,-0.33612820346275,-0.198907903075768,0.156250086991426,-0.094212251081665
"Gene.6773",0.168986206443387,0.521864032810404,0.181838845192363,0.360848862874878,0.297739452566031,0.641025565241955,0.678440843009629,0.637051874243934,-0.185926169270153,-0.409067637030701,-0.408940463181,-0.0589157248227989,-0.508101319806257,-0.505252858298725,-0.298875419724126,-0.678672168951003,-0.398435024368831,0.093716884137379
"Gene.6774",0.380690859333221,0.382365940023241,0.178061433825827,-0.298144000889791,-0.222284408411267,0.0824155522985244,-0.130554037453595,-0.0426497554567694,0.238814624420951,-0.00211065390885739,0.237035400906663,-0.343725329276651,-0.329824661099144,-0.15792839835032,-0.275457449044942,-0.139963962928151,-0.306685780843864,0.299949673590392
"Gene.6775",0.489631714430055,0.450726947937747,0.232850175172259,-0.411239523189205,-0.282319335647572,0.0513195095263279,-0.119172962663335,-0.0527921714329646,0.457870249852307,0.0691808452657525,0.385191177674018,-0.431341197441468,-0.375928438786144,-0.151062564983885,-0.426599594556157,-0.243476241847513,-0.522736888943888,0.374430460231181
"Gene.6776",0.20914378483798,-0.0238554314179343,0.0758917905241895,-0.746081547037135,-0.508591282184047,-0.577546885411627,-0.601930268668989,-0.301151420193659,0.443204324278308,0.539275253150926,0.73806581482566,-0.185017948460131,0.122234894003168,0.401624598125664,-0.0667437662296309,0.361049752475957,-0.232207229516395,0.152950861388922
"Gene.6777",0.380668912644979,0.205110832685407,-0.175368955052826,-0.407898385018969,-0.564361434989504,-0.0829523624196625,-0.222488580640729,-0.0332649518943153,0.84184452026922,0.0198818009476648,0.307526395617434,0.0280704580766226,-0.191445663708299,0.302966940036052,-0.579814520436445,-0.150693753208465,-0.361336815422693,0.392185793362183
"Gene.6778",0.0510878976266733,0.066450862923931,0.0954299105271813,-0.381041094130501,-0.297479770575815,-0.239802750776222,-0.173870845443446,-0.0952041953057302,0.672921765255535,0.111877546540283,0.333389506362559,-0.425301893010009,-0.249328935841996,-0.0921834804292134,-0.274157472847212,0.0732554615532182,-0.0726140931674756,0.000155191480916212
"Gene.6779",-0.156510904818598,0.239177315330275,0.182651076523571,0.243779543310008,0.221832050040612,0.291862435393459,0.537962415147782,0.832971238719846,-0.0870513323649636,-0.084650327809944,-0.310463530242096,-0.0799286714406096,-0.405794850252153,-0.395956626367487,-0.279564811627031,-0.334887191930701,-0.0878387678004374,-0.170627299536507
"Gene.6780",-0.0659633097561394,-0.258388812055386,-0.0541815216783596,-0.595364457720231,-0.613670938112998,-0.61869700468223,-0.440605472351476,-0.364566346027517,0.75449427797873,0.409847848983986,0.579358702649522,-0.326810502868026,-0.00410058984154334,0.252849511433927,-0.23375784174705,0.327121503175069,-0.0347678033009669,-0.122462298499135
"Gene.6781",0.497026663222963,0.339322097956911,-0.397913952916129,0.138007861807955,-0.228658187707334,0.446800840568679,0.0759239794942233,0.0166777320024236,0.299953915885525,-0.263814550298026,-0.193728297704222,0.499831348058681,0.088858115894073,0.281666542765527,-0.392405874528555,-0.500831214124287,-0.418003695193107,0.599378758491648
"Gene.6782",0.294296368752921,0.42763990877111,-0.0685030056135077,0.493137137238498,0.296635509410894,0.721523317167082,0.583900457463563,0.283743193252077,-0.32911968294444,-0.499616534285523,-0.537287591221195,0.276543406582831,-0.211333663625767,-0.254570640886583,-0.0277630964654964,-0.663558720251824,-0.315061811864907,0.205140843446354
"Gene.6783",-0.3977530477117,-0.298704119615,-0.325659487764493,0.889366618666235,0.616781550577984,0.452362641231996,0.441859090914798,0.17706437406337,-0.641878442019898,-0.579128889678447,-0.877452195194673,0.545746039500456,0.31540830917769,-0.110785542155333,0.343968076519806,-0.0976991070749083,0.570313778966799,-0.22054402937506
"Gene.6784",-0.688298091491904,-0.578923545677751,-0.0577081477502579,0.554897946701288,0.507176465512151,-0.0543178864362791,0.225955011628758,0.0171533141060073,-0.445729832618558,-0.137266393624448,-0.501989879260854,0.193356426968314,0.234299554987201,-0.085167633862073,0.454079588151595,0.302529467853294,0.723192138549449,-0.583075936202853
"Gene.6785",-0.370465730628773,-0.52848392589465,-0.0206916449078214,-0.330439917676938,-0.194963246629788,-0.658717186302828,-0.485751034499138,-0.30193686691947,0.0694776203192925,0.594678051536822,0.375198590185468,-0.152591976034476,0.355603029126155,0.307429154564854,0.326497722169591,0.723979097333342,0.437840458718584,-0.376449154595816
"Gene.6786",0.123509697603189,0.165820823844694,0.280974383048341,0.0705543155840883,0.406370597605111,0.147625678598055,0.0337158173805714,0.0251069014392419,-0.508419657144602,-0.287065310604534,-0.0577331383250395,0.0131717111213006,0.0273996976505598,-0.145377235402843,0.509238540180716,-0.0272574755794906,-0.00816846744023628,0.112314993887922
"Gene.6787",-0.470468288449757,-0.438749400925591,-0.352959601153201,0.688562337922919,0.362203834532168,0.203227852577847,0.293127436994697,0.13853937887046,-0.502273090451321,-0.216879426733471,-0.649083180443855,0.530256448987182,0.362610558979956,0.0815303641687583,0.311643099252502,0.115091435736103,0.607312740493887,-0.349538865623496
"Gene.6788",0.387212448737959,0.266334731054839,0.0642218002537528,-0.629113482335252,-0.601000108368607,-0.257655607890083,-0.341574983033844,-0.0627133961068378,0.71023593144216,0.44063135725562,0.570989982335549,-0.322695316456422,-0.269699840250447,0.131248026839156,-0.568047241862303,-0.0243383548532332,-0.406598269022978,0.272842099771285
"Gene.6789",0.59093691392091,0.724067403276927,0.133629073283167,0.0350489175146142,0.0710867044062704,0.5688146623818,0.210187577158859,0.301895843543452,0.0270297887253624,-0.249703944001533,-0.0796751949253231,-0.0802042156995342,-0.335672810575704,-0.270423169392839,-0.334267894364009,-0.552001265667784,-0.523657912202124,0.550002283941456
"Gene.6790",0.381346935902452,0.309889346929768,0.274106538882413,-0.686729968124011,-0.487463174849239,-0.297926096471891,-0.419365937106238,-0.0383476712174962,0.340397549854095,0.647278093283104,0.69373195341955,-0.493931140701022,-0.220396033845678,0.0455454837069272,-0.435124869471654,0.114791188516468,-0.39449288800437,0.263037417379998
"Gene.6791",-0.0103745314761067,0.277185559417039,0.159149833630018,0.574457309532449,0.601032920937301,0.608110221669323,0.532444348970653,0.206546447694708,-0.339097259644822,-0.525805672933597,-0.582279029184118,-0.0413542559982295,-0.270671702262261,-0.535548957036431,0.102832570433083,-0.424311161821473,0.0152640197287221,-0.0139463233554845
"Gene.6792",0.423012086904121,0.17269167906047,0.00850158674359523,-0.620953234511301,-0.472675332069551,-0.31182006558512,-0.558753568233599,-0.275720855482534,0.557777520887837,0.245230780449936,0.572958108898024,-0.200945209432215,0.0089903413520611,0.27961253727156,-0.298635807818366,0.120689744119586,-0.300491007886311,0.443912340401375
"Gene.6793",-0.0586848181393549,0.261893007189188,0.0810417758363979,0.617543145863772,0.555413614715286,0.632688221859863,0.735159795645433,0.362533815333151,-0.356500345615859,-0.672645318682249,-0.658229300406651,0.0874851514365502,-0.265821964370705,-0.552122814801526,0.116134185082455,-0.617020399405197,-0.126220467289757,-0.101958733449542
"Gene.6794",0.509350814082404,0.373575090437478,-0.347207397238995,0.240457625350077,-0.102274793491406,0.571728120850128,0.165845981115533,0.112804358048476,0.206128945569768,-0.491394375342567,-0.304545441789588,0.394129836286789,-0.00833429036200262,0.122286730943077,-0.392479393902544,-0.529829739913238,-0.338506547350182,0.605630938274309
"Gene.6795",0.0154121004465669,0.241019088547002,0.74082589495581,-0.725069883001437,-0.151669075046152,-0.48096075664825,-0.272406344491569,0.0477567689940052,0.342679620346849,0.503176707754298,0.728224463160039,-0.888290177035991,-0.483621824382811,-0.37624808886225,-0.00350321067933513,0.248956310217238,-0.219148992085774,-0.147695407543075
"Gene.6796",-0.360653161662162,-0.523554068620934,-0.452613049267577,0.344660278942753,-0.0189515605437375,-0.0965996826171437,-0.0463284594462571,-0.0903254053249455,-0.283560038212645,0.352583223529404,-0.285907878783945,0.422247182355512,0.561858284576147,0.325234542331569,0.0775866712702367,0.264256970672456,0.458521916582943,-0.281749703748405
"Gene.6797",0.225114961785927,-0.230367536835725,-0.360654234999862,-0.341590460655301,-0.505770222974189,-0.337334740810162,-0.544098437415281,-0.670984367927753,0.359914862772419,0.301352046370452,0.400828743477231,0.171757171326588,0.353586385934245,0.576964907530879,-0.11966356680024,0.263005780992284,-0.0740800285974071,0.263951789214949
"Gene.6798",-0.650754703000668,-0.389562902682262,0.349575118319375,0.151546962846634,0.361100786492558,-0.292466991610857,0.116597048363795,0.0665945358485402,-0.463889665436372,0.339395634769045,-0.0668680596474972,-0.348701952031567,-0.0855127641548266,-0.344804541753371,0.317823700568959,0.402923189927637,0.515653297058227,-0.727741712998497
"Gene.6799",-0.150322506830523,-0.280441878830547,-0.331940162242615,0.233267078765366,-0.0411359019522029,0.0152266436076125,0.0581829139996761,-0.211119035078279,0.0631086209132499,0.0948346338737076,-0.203349887189166,0.26843037362704,0.247767416425668,0.234821674462857,0.132755613943811,0.0861770757367198,0.194039387500897,-0.176578574349781
"Gene.6800",0.230359515150234,0.259904880318812,-0.133379380391669,0.382154183927335,0.241971561234462,0.516596015189745,0.316929808402827,0.110547315376976,-0.310992899047345,-0.302893116553884,-0.372737673106645,0.405949469930672,-0.0376145534278434,0.018048443110967,-0.0607205046125211,-0.396080690343994,-0.152267325896391,0.217590371414273
"Gene.6801",0.120308360693049,0.420561550868612,0.279181783398193,0.225241950160902,0.331262594479473,0.452259978130894,0.563695848433957,0.323740804042742,-0.106225494554962,-0.287705710081546,-0.240962475063984,-0.216336872116721,-0.385300900494417,-0.513118994786267,-0.0335854265127553,-0.52388469084202,-0.341174837720876,-0.0508339664291169
"Gene.6802",-0.0955476683314291,0.0479968877488308,-0.170996062662025,0.517127564620503,0.230296844976794,0.415256243625192,0.362111210989736,0.374195587070903,-0.272261979202232,-0.137559188067628,-0.547179983524823,0.17505304877862,-0.00148384014373056,-0.174186458930446,-0.214976225861534,-0.208102097437757,0.225705668886478,-0.0948655977989142
"Gene.6803",0.666433905439844,0.375816830212161,-0.0700396129418459,-0.528760542771913,-0.498254774983831,-0.0495851814989621,-0.453555834781485,-0.155670190324056,0.369926442073363,0.189267747258413,0.501493291769678,-0.0890114560841537,0.0895096727501859,0.270805866439514,-0.342021441278653,-0.0740226926132289,-0.506009429838903,0.6515311607724
"Gene.6804",0.302921114351266,-0.100003259878394,-0.183946388509845,-0.461291179409203,-0.326570435704281,-0.357560961292197,-0.66760140157553,-0.504902143224495,0.174613852113876,0.183388765976075,0.494015734106691,0.104166359488571,0.52007170212658,0.510620227608213,0.26283901992822,0.389655227998376,-0.0110615938053803,0.384975842289297
"Gene.6805",0.223749934293773,-0.0451451127885087,0.0505424465351772,-0.737737160656303,-0.501632381382039,-0.57221887808891,-0.719273357710917,-0.330285293471377,0.467969064169442,0.436353699274691,0.73951255927541,-0.224115660408465,0.226179338376416,0.390523753167153,-0.0159987166180307,0.474239747362542,-0.0814779703337312,0.261881985818152
"Gene.6806",0.0171071925930109,-0.349416030010162,-0.102036070399299,-0.66873084558123,-0.655860651508496,-0.733116732553306,-0.776058865822317,-0.431104172449866,0.386876503802887,0.811617958264438,0.714271166615831,-0.161185787675254,0.306114552926064,0.549251936493377,-0.164436828836704,0.639449312212834,0.106737063297728,0.0289856704351146
"Gene.6807",0.25176852214281,-0.0956399001927026,-0.303136740296584,-0.344012687551119,-0.488279208447134,-0.244487671557221,-0.355795889414502,-0.244155609414143,0.0606258618472158,0.32114277834343,0.375304466809381,0.21523652080645,0.401919868479936,0.51642742771182,-0.0935619303204719,0.109473875585341,-0.218101153004076,0.235346613669626
"Gene.6808",0.185803125106339,0.249293298042607,-0.431749399319267,0.81620934276052,0.359549710892905,0.854706714220514,0.573216267570474,0.350192359483936,-0.469102345908916,-0.605184305589972,-0.847518232368384,0.61406706031589,0.153514383789169,-0.110799783719947,-0.142647803986382,-0.629575722589312,-0.0419556900506505,0.276446165588985
"Gene.6809",0.32143749227301,0.028918026003837,0.153013376659522,-0.872427815703916,-0.581647702547974,-0.608608848845826,-0.697945449686653,-0.455766029326594,0.502535974307846,0.559627499732667,0.903330297325152,-0.395958793384546,0.110856831969526,0.321236418905127,-0.0444805471937397,0.383136663417816,-0.323915077004438,0.260433925041607
"Gene.6810",0.270356837868284,0.317496964594519,0.308164300535318,-0.321776607706339,-0.151978408217927,-0.0159064727291143,-0.0560515945667241,0.0929896847584275,0.224140431908954,0.21458209651056,0.325134762714707,-0.248963147037521,-0.327679094200557,-0.0798619071911706,-0.246257953031105,-0.150429441953715,-0.458219470327509,0.238258471201014
"Gene.6811",0.145724854810538,-0.0691029536472569,0.204328547229473,-0.850184690481175,-0.551749322811969,-0.712303523290872,-0.732441982331185,-0.422601744469221,0.546148543171262,0.576956610462483,0.857240859009238,-0.484482570787493,0.00145855673306096,0.248134209685262,-0.175558258043313,0.474632441701328,-0.118842262542647,0.10964463046989
"Gene.6812",0.177592386182024,-0.448036457963812,-0.608287451312359,-0.37670187943999,-0.671476938654243,-0.471385077249413,-0.752780589604781,-0.680637141303366,0.374219056853808,0.274318718655997,0.416142176607045,0.389049948722248,0.683003645188943,0.85408736386413,-0.0644522960023814,0.451765244071615,0.117011490082456,0.361938464204583
"Gene.6813",-0.226486944443063,-0.479396523778372,0.0988938269434674,-0.501946496942047,-0.258615552320951,-0.720888580803551,-0.631534461036749,-0.605127562601399,0.240848092058185,0.359047243691406,0.567969738156163,-0.252000403647046,0.235636264146854,0.28437190632323,0.299313705870523,0.675848675649939,0.290721143596894,-0.167421609600844
"Gene.6814",0.236968472858219,0.0982366951203754,0.131043795769337,-0.601960622044218,-0.433075411147494,-0.350952731327862,-0.353172559961658,-0.270919481741773,0.321715703485664,0.328637450940626,0.616784834315384,-0.324777328631373,-0.135765414200856,0.167156760777146,-0.10930113249566,0.174565702946115,-0.331733062669535,0.127276949575237
"Gene.6815",0.384949347903649,0.229251701096511,-0.180591527729428,-0.380768042773892,-0.567657510599197,-0.0551531310817101,-0.231223297070469,0.0021355221873803,0.810862210024047,0.200225344407769,0.303277913927529,-0.0210880857085492,-0.155695359430316,0.277936189519629,-0.720830409605072,-0.154709256824239,-0.363097057346034,0.397962670054004
"Gene.6816",-0.200024014198947,0.223081352532788,0.268081169580589,0.426926518893687,0.424263072007269,0.40845463006885,0.597150153089767,0.538668979373585,-0.203745490822014,-0.24919364356891,-0.488251582732113,-0.247794104343678,-0.508820896336864,-0.644514682126983,-0.144991790407166,-0.351957952541971,0.0971860733977597,-0.302884431805898
"Gene.6817",-0.149397633938554,0.29758547222421,0.093743969401593,0.753578737549332,0.624799706966751,0.73782950019964,0.946546036705645,0.701626972839977,-0.469011702553694,-0.609855391042309,-0.793280852845013,0.235081743369652,-0.359490902685043,-0.533408280181213,0.0559014642797557,-0.669974803203641,-0.102702302116091,-0.209674193743567
"Gene.6818",0.545336832855456,0.289420285559135,-0.103567612668271,-0.333871085313044,-0.329573578781416,0.019639396013052,-0.409101436290774,-0.327840229070847,0.223160092247268,0.19515778748344,0.329191735928501,0.000805693126613337,0.0265657280503293,0.254124884396282,-0.24612683160692,-0.00618389604992868,-0.296350877761757,0.512630443663859
"Gene.6819",0.279049371686336,0.160551848109259,-0.46095307327415,0.276659065343276,-0.191226469496024,0.41814994282501,0.190668360965334,0.0619208124136547,0.0944820172720878,-0.147735177536704,-0.314947958069089,0.355102982735508,0.129023087532853,0.144753059757706,-0.430788491456669,-0.398658551229013,-0.213502205133875,0.293138706020295
"Gene.6820",0.116104869273852,-0.0941776508843563,-0.62063138131916,0.542570545440058,0.0402506227629593,0.445085328370069,0.154108715905124,-0.000911223709129474,-0.307916712603996,-0.349711552920599,-0.555324213628262,0.804270660577725,0.430479443395553,0.37104100058617,-0.0416555802805844,-0.24514156005637,0.0963558737577771,0.283178454222356
"Gene.6821",0.292792834513973,-0.0511043420668145,-0.480544987826368,-0.207999651648821,-0.560430922251738,-0.0687750146937313,-0.213797981498073,-0.178340509562641,0.237331070543019,0.327089912298006,0.185976675779193,0.268671847624808,0.295136613570556,0.47110545279664,-0.337085273338102,-0.0550244925043273,-0.241378773075926,0.229179413263053
"Gene.6822",-0.117110353658412,0.014862768715649,-0.223023619567631,0.441189415435913,0.14850354711442,0.367554527194541,0.415147938583982,0.279791358868417,0.0755245466826733,-0.335981936992946,-0.449435184690309,0.187597823224121,-0.0175979696644393,-0.135727234073966,-0.195184886991375,-0.320711332146163,0.0503852145639738,-0.0203393433502023
"Gene.6823",-0.317608381860608,-0.424499070836507,-0.408797642710617,0.53595641999034,0.252510506282898,0.104239826888573,-0.0669423525963905,-0.0295580139677982,-0.569827639140648,-0.0600851832531212,-0.471263606034504,0.42968709441835,0.617627854182144,0.162407202625553,0.26267253332438,0.287633438845279,0.681079305712624,-0.0740557745575676
"Gene.6824",-0.404024282532344,-0.674636264058355,-0.300415456347491,-0.0940626977216641,-0.158181404489707,-0.557948095728641,-0.539756918124441,-0.38692007560713,-0.102996869813724,0.373336456533932,0.164358333091954,0.0838055174716041,0.701530737738144,0.399189318486016,0.296850459304195,0.710407892277197,0.62289010237781,-0.2105088101012
"Gene.6825",0.359577604617028,0.0693273118393203,-0.411719271606925,-0.106501186584787,-0.427052526997411,0.0721347779784895,-0.191103164514335,-0.0232909430746635,0.255948823595601,0.0573440309546483,0.0813237947787863,0.151837053943525,0.277338634234316,0.310721630264907,-0.463709044082786,-0.140493907177752,-0.220819374322849,0.411303420312416
"Gene.6826",0.165871352381833,0.109513874009805,0.151969909164735,-0.600114069288373,-0.479279214467896,-0.367626643605632,-0.323542095101151,-0.14585748155829,0.761074852261563,0.363785717632978,0.576300763281884,-0.360422570526361,-0.276768070471342,0.105775449683114,-0.320212452543229,0.113151090118496,-0.288354583761866,0.131523483434201
"Gene.6827",-0.150064381972558,-0.139029918371434,-0.00973987288840567,-0.0832016799061574,-0.0822928618461921,-0.200931126192523,-0.275725979664495,-0.0908055709971919,0.126827818764735,0.0495538194970483,0.108005263612575,-0.280061840245874,0.0911235629812614,-0.0755155507972142,-0.118775313222011,0.332335979725478,0.342175132860953,-0.00751488405421323
"Gene.6828",0.0859376726219977,-0.150237771282418,0.241283584364499,-0.79454980071352,-0.410021827600473,-0.715724332351326,-0.744279879555117,-0.475639698241412,0.430584231492563,0.530690410768101,0.846122403730909,-0.477438547679267,0.1256182410347,0.237222712060933,0.0811982281784295,0.578918252859325,-0.0328108089050962,0.0922564488973345
"Gene.6829",0.0445810822688986,-0.224260587935802,-0.525111214284703,-0.0397690330593184,-0.462407600898113,-0.095395253785525,-0.109626266981384,-0.230119684602706,0.594180848391601,-0.0438698497433361,-0.00547489545728144,0.247685052348899,0.226860306595419,0.382901539768512,-0.356567337154359,-0.0609974597056787,-0.0531819864280054,0.105864148935826
"Gene.6830",-0.283183506483388,-0.273309978490111,-0.216290738842904,0.50731265290801,0.352542764024987,0.171417487325364,0.137287021423246,0.0509348857096524,-0.655756327388561,-0.170967842905998,-0.443106116646428,0.371490500122525,0.320723132183631,0.0184500577992819,0.346748378737701,0.112504781585029,0.449458628924186,-0.144183872148785
"Gene.6831",-0.229112418251224,0.0402843137018901,-0.120766707742449,0.792353206889142,0.568989477699622,0.603908108972722,0.751552726555649,0.442441657036147,-0.535611429332029,-0.43412584187824,-0.791984771607122,0.518093743091068,-0.0590424424111205,-0.196019268453741,0.173947579165588,-0.459800853012402,0.0587296115301812,-0.223646852521848
"Gene.6832",0.169082343090014,-0.0635611027594787,0.115542610719087,-0.875098196857574,-0.680653025568187,-0.680202928567991,-0.642770674662294,-0.386567093728019,0.817361978775422,0.51740486522876,0.870095897559274,-0.387877723265138,-0.0605940301885441,0.356221419411009,-0.230680192998958,0.389510576893721,-0.253313633277532,0.153067065318257
"Gene.6833",0.277683255917712,0.114331292725988,-0.165727724371051,-0.425116714280088,-0.565499896408976,-0.177869011937669,-0.276148453587085,-0.12587262870434,0.862430622743903,0.217539835917335,0.366962867476263,-0.00704326618181133,-0.157615508997133,0.341818715788993,-0.54475587157251,-0.0399695110990175,-0.318151281273386,0.325190901732029
"Gene.6834",-0.186469614214403,-0.38476641633775,0.175859643468481,-0.701074229468464,-0.436321257475691,-0.81846711616705,-0.635237634424077,-0.498102118193925,0.486472313620214,0.566176706425555,0.734309854960912,-0.489355042361052,0.041912973325216,0.198518229450571,0.0824889554324038,0.632445557751028,0.130115966938448,-0.209236929375905
"Gene.6835",0.361033354770134,0.302694802571842,0.262955975320344,-0.661375318342779,-0.446444358784155,-0.26763788606634,-0.244228504238468,-0.177760840836826,0.645167862443245,0.216220768916257,0.623020721658559,-0.511053557687202,-0.397203669664073,-0.0337773609165714,-0.346047166861579,-0.060520941762878,-0.498517116943132,0.172060844157831
"Gene.6836",0.235439216721143,0.333505232367603,0.0760156162407578,-0.0526242797345188,-0.0920932775959121,0.237484300375724,0.206252312880307,0.0731548535696294,0.478545678370879,-0.316417672176933,-0.0190013432863099,-0.180720922397476,-0.425557505376424,-0.225411969563837,-0.426903322434285,-0.41496405720088,-0.375802887600685,0.208416857473592
"Gene.6837",-0.184444986592264,-0.0425442753018992,0.00823497046345372,0.381546472137905,0.389825295082522,0.237386186349812,0.30448729041828,0.151200111867761,-0.058397977345513,-0.557935997875279,-0.395509468849242,0.13565967063623,-0.0494358456573205,-0.186505828422684,0.153363542432442,-0.122463274486844,0.190110033091908,-0.10142326288185
"Gene.6838",0.162102014573593,-0.093322256725208,-0.260293820749992,-0.397582611216035,-0.615147449217363,-0.279517536163502,-0.316158840000781,-0.219368509115716,0.744663550607056,0.295686307558859,0.357159269287846,-0.0253153657912847,0.028533635852357,0.375216595981298,-0.394015427807003,0.108242269885908,-0.142711776098857,0.147185536767168
"Gene.6839",-0.189816116830761,-0.370703428954286,-0.682206182865471,0.506583834601948,-0.0429148589361919,0.198195401816999,0.136545267095205,-0.076450928372675,0.0689425149049688,-0.327050041088507,-0.520256316240096,0.602821343470494,0.432427037346648,0.304585265399619,-0.0943705531415165,-0.0905604624704434,0.322521099026806,0.029612142635582
"Gene.6840",0.0423832760898734,-0.0208052258651095,-0.177037026874847,0.184509722166416,0.175910801748895,0.169762877363289,0.0688307184425993,-0.0727519195283185,0.154392675589989,-0.424729143755107,-0.202920706293676,0.253910437537145,0.206332894442124,0.0716145984110053,0.213647100013105,-0.118069209529973,0.00774775767375295,0.186990370289154
"Gene.6841",0.228354033557641,0.721524328041656,0.617326596346459,0.137835329272702,0.48128857035958,0.531878740483812,0.573012449088633,0.686307248344454,-0.288129497033659,-0.165049153053958,-0.178072282452892,-0.318273908273277,-0.632224173139105,-0.688319832643912,-0.0253654362029089,-0.573534641080669,-0.454691842958181,0.0710536036072825
"Gene.6842",0.263864508723208,0.126747318141998,0.0593092271340996,-0.665892122509815,-0.638773058782817,-0.387383408525805,-0.404881055192763,-0.22551190402797,0.900497994397105,0.399598501856472,0.631428024815148,-0.361191819076123,-0.222175860837278,0.189628066204193,-0.479421709353853,0.105070235590223,-0.333378390395189,0.196340664134381
"Gene.6843",0.331419371852036,0.159178525894894,-0.420470791680854,0.179033462869481,-0.221346540401823,0.315695961675157,-0.0579077182992225,-0.0357626703783108,0.0714618505044268,-0.0428058028242283,-0.208021749302258,0.437807753265251,0.138089147384348,0.317088467239825,-0.404461356289797,-0.205335000404501,-0.0937876453496405,0.390057326976649
"Gene.6844",-0.0481847329140047,0.270654499534829,0.0613072580968953,0.640751271562916,0.593842271607153,0.6412219024904,0.550316153041214,0.417756743242899,-0.422433384183556,-0.50900008351791,-0.664426042433311,0.0739959906708565,-0.154311347472457,-0.491102043399724,-0.0158624518214416,-0.410683867753383,0.102145393873734,0.00639265728820785
"Gene.6845",0.033194280623129,-0.0937088194025675,0.00400008042085066,-0.55272498590029,-0.44518139941975,-0.492825506580676,-0.445651974144549,-0.0830010681661563,0.302385462388132,0.410188490059716,0.567656580761411,-0.234512728555487,0.158944195460759,0.202742191491418,-0.189780643713712,0.284631116705674,-0.0772219873468887,0.092014670346658
"Gene.6846",-0.0945243058361042,0.33824710919533,0.339362652595654,0.457956762183006,0.583692705407908,0.524918526397932,0.649518162748245,0.582209648542219,-0.378990286578343,-0.42412253934742,-0.474196096596449,-0.208520160737324,-0.365315668756222,-0.657260099651849,0.0641821009441993,-0.416265653522953,-0.0400089820083372,-0.148905445299506
"Gene.6847",0.297619050257026,-0.0528769277500081,-0.143270221799486,-0.789373379974641,-0.786400380780742,-0.551153388588252,-0.63191246228296,-0.415610689293254,0.846471674558174,0.412701695619715,0.76148362371395,-0.199147750417367,0.0810491005002275,0.475471389545835,-0.336329426292001,0.254737650068901,-0.308120712646053,0.295698002530826
