"","kMEblack","kMEgreen","kMEpurple","kMEgreenyellow","kMEmagenta","kMEtan","kMEblue","kMEred","kMEyellow","kMEpink","kMEbrown","kMEturquoise"
"VIPR1",-0.305148680016434,0.404980793660343,0.2258361209624,0.457941297126532,-0.147883578600227,-0.148686623631781,-0.118741781916149,0.321668474462146,0.466572224611883,-0.24119665520794,-0.553777357477979,-0.652421748208764
"VIRMA",0.0241980228678195,0.699103187307169,0.714182419496036,0.581327954616497,0.0980876256533608,0.140824225841179,-0.362570845895569,0.0602397575029604,0.236558991499095,-0.140587624103218,-0.590749074934656,-0.419943654193658
"VLDLR",-0.068107085946023,0.575873573051998,0.342860107172253,0.228205476790627,-0.377212817160957,-0.267996298091893,0.056933844113884,0.387372042927712,0.468919609959196,-0.394168574103427,-0.357053564353948,-0.379216246504068
"VMA21",-0.343995788142082,-0.189481789844278,-0.333511393408566,-0.685903489168148,-0.415843440099868,-0.246226393587427,0.50678839328462,0.0703912335998256,-0.100628399599793,-0.187722911444019,0.579722348216111,0.702016831503066
"VMAC",0.0225990287853066,0.0710755585114467,0.0752894246129732,0.456923949899141,-0.131670841402283,0.0802724799075571,-0.233998313168579,0.0641745426916062,0.216395569368047,-0.395622120154922,-0.494149817255348,-0.49797054844535
"VMN2R116",-0.359643019476871,0.250961453273013,0.0818256229036482,-0.192053426773976,-0.400639998736261,-0.326719354481548,0.29345594291154,0.300834682264753,0.232263697537564,-0.270739285094675,0.111628432994597,0.0557836240848598
"VMP1",-0.0659107826701622,0.233222567478391,-0.268287212218909,-0.616752220041024,-0.101341437954313,-0.6289120109992,0.681060589644285,0.537243958875159,0.348003880813416,0.566066888674687,0.441441515722379,0.197236031164082
"VN1R4",-0.27699456997454,0.347464071576579,-0.204356776406407,-0.281558002744088,-0.539723830744026,-0.719026408307311,0.575872747922125,0.741271751531159,0.668599244617243,-0.0981383120467607,0.12288534044039,-0.35355373072884
"VNN1",0.093871024947549,0.279314712332334,0.236201024816234,0.026013311205823,0.733062438507899,0.0814863547667428,-0.107085084802973,-0.0305724345709026,-0.0930084120209298,0.942642442128946,-0.0108070500251058,-0.0223940866175872
"VOPP1",0.328026749507585,0.0112114953269999,-0.124972786279675,0.34342137592372,-0.028475805192766,-0.0850672759345387,-0.0738577210654814,0.192696017708725,0.354394786080041,-0.0511220946682815,-0.471517526154411,-0.476470955217567
"VPREB2",0.0526083035363327,-0.334829248980911,-0.077062637156231,-0.0635261260477484,0.0572687335185767,0.18840990332339,-0.130528797828441,-0.266438222175341,-0.316899354953573,-0.00535767773642555,0.0334143787091914,0.256903756434412
"VPS13A",-0.167983811249449,0.625467840192495,0.784496485959058,0.19673394573099,0.427034305777589,0.256086370420637,-0.288771410094174,-0.17923654824426,-0.173827009416054,0.339168579202517,-0.0326034223737551,0.0444248167848924
"VPS13B",-0.132537964023154,0.647674334986231,0.725839705510903,0.0764214872183183,0.169558218004847,0.0631624159069178,-0.121425729599331,-0.0209097767765778,-0.0625145759793299,0.1677971093004,0.0453963808160949,0.0556678875647899
"VPS13C",0.180822048284355,0.659266223199966,0.694444426759204,0.426980543097892,0.104051911321532,0.0708636838329433,-0.262364751034087,0.0739382784639489,0.180052105493897,-0.0515454980944089,-0.335613582615108,-0.386308261471518
"VPS13D",0.103878131810489,0.638797492156753,0.910988515442608,0.590079273117839,0.410849294336703,0.391416010433747,-0.563924905458393,-0.230459778236744,-0.101959998866105,0.086545145705961,-0.410522122512131,-0.304710454605387
"VPS16",0.117613762041317,-0.408922754272384,-0.245088414692996,-0.280887752050196,0.311925232793227,0.188275498851037,0.00359887363556005,-0.288862422346833,-0.411421288253353,0.322881896243134,0.429908842751654,0.331830947705025
"VPS18",0.301008252857023,-0.126937518302867,0.079267426968681,0.614804747404889,0.150533950000705,0.354894333671563,-0.50237321949991,-0.234165123216499,-0.0240530694564564,-0.252099558151527,-0.62530313885822,-0.431071915382987
"VPS25",-0.323113484240938,-0.159944594073419,-0.477711737554653,-0.84841186310112,-0.219771436898428,-0.517603543810885,0.721646530414155,0.32772135949514,0.0519990677782183,0.401932777436387,0.806253382877011,0.437206993348818
"VPS26A",-0.130296804390837,-0.0954065641958126,-0.24774556712597,-0.332160675167316,-0.115149857710051,-0.0789483576496645,0.24036622766652,0.0106132675515751,-0.062503279137945,-0.0143396316037943,0.184980194551317,0.440401095607536
"VPS26B",0.0992391109171733,0.574371461318628,0.408132834074755,0.669603352549494,-0.150418734554838,-0.115877442447894,-0.207462582782204,0.365358175437384,0.610744962082757,-0.308526536024844,-0.74595730168013,-0.856558647098479
"VPS26C",0.0242615188848832,-0.262147480255922,-0.190876643711911,-0.238134346161337,-0.269822286271463,-0.0159133674247645,0.155302539323954,-0.0750588949310304,-0.102041423835092,-0.199258903113913,0.34308826036524,0.173576615493853
"VPS29",-0.229912111435404,-0.402367124043037,-0.458240752405111,-0.896572109844754,-0.272423840344889,-0.224536460364069,0.568309654055141,-0.0405130664242848,-0.314193043045456,0.097338436715591,0.932022554027728,0.852113834782115
"VPS33A",0.0794899156685356,0.633221542231749,0.257771668781722,0.344576985126888,-0.0457959872949717,-0.285981047221661,0.0289404898488927,0.493895419274464,0.605259187105006,0.0461366064704404,-0.515641670212449,-0.643655169519751
"VPS33B",0.0926435474803464,-0.584111509415355,-0.22554461174545,-0.126001166823911,-0.152184941419731,0.309694634638651,-0.130852018548154,-0.430504120894047,-0.46591631885859,-0.46122501239321,0.280875212061196,0.35469858446953
"VPS35",-0.219642321271165,-0.216613904519302,-0.374258795596668,-0.785048107766239,-0.215050991106522,-0.248682600127057,0.534952215377408,0.0270666085587209,-0.19684391239519,0.1365093138428,0.70281252897722,0.830264095365001
"VPS35L",0.163821296127816,0.1452718131974,-0.465399074885285,-0.372008458270261,-0.376828902341403,-0.75604646978759,0.684696627112687,0.752939511620181,0.701953043614913,0.20864615784331,0.154597168308935,-0.251973160493481
"VPS36",-0.405126890317819,0.119006353088331,-0.0372371954325479,-0.631618510323086,-0.211061752280206,-0.277287695518607,0.434349622927441,0.125475698445395,-0.0975935776535847,0.090467006813881,0.58327799012517,0.589092797692633
"VPS37A",-0.162374171827046,-0.37298780130787,-0.180725800664632,-0.514746926905127,-0.139955663734359,0.121901432042951,0.181865226823061,-0.324451602213746,-0.445820522067317,-0.0708251541970888,0.567039445601606,0.795906217127246
"VPS37B",0.0950602748591307,0.0442078327087572,-0.0912114793686317,0.286536724546131,-0.26444065229707,-0.160245708264939,0.00582346875625305,0.24833162946396,0.38483256872618,-0.327905338119096,-0.380800395764255,-0.462804184373197
"VPS37C",0.330843718678735,-0.188220942911977,0.295234927463654,0.718720961949529,0.407294984729705,0.640977671089381,-0.751549436767189,-0.529700044731461,-0.324643533496033,-0.153991608941629,-0.590143012514199,-0.30318486413327
"VPS37D",-0.0118354498243311,-0.412231199054338,-0.0571139488198084,-0.0323871460784474,0.542313577369146,0.482849324021863,-0.318197142944366,-0.558210807292421,-0.615982462753376,0.342462681900285,0.1632841512933,0.371144275282339
"VPS39",0.172917592974447,0.583270404388038,0.346359007345316,0.666146363518387,0.0400020006911439,-0.13004397182242,-0.204959143778865,0.396232619576862,0.624213543302715,-0.107072586808509,-0.774525907050714,-0.866138366054314
"VPS41",-0.126755264971286,0.160796009022543,-0.410163701719857,-0.747285061453157,-0.295751532047288,-0.764910171102034,0.820754931359966,0.635597991531347,0.41073602826043,0.442395047017226,0.552693173759317,0.246054668754859
"VPS45",-0.0641516722375854,0.0599517079883608,-0.510249384849882,-0.704887169801537,-0.581435893738617,-0.868170371733699,0.889105671665145,0.734878975763639,0.56188212062031,0.161853113241768,0.532202134701327,0.0794541442468193
"VPS4A",-0.01944930314568,-0.396018200039264,-0.51360431276034,-0.284167702935006,-0.16086022232714,-0.125248755363487,0.265108050092006,0.0386393634623971,-0.00322737395711581,-0.0755461879960452,0.196041448559741,0.276966656465064
"VPS4B",-0.298070467036612,0.0113195734483507,-0.310952844999377,-0.712878622239089,-0.25320761033774,-0.415975975204841,0.607403548054966,0.26622577517735,0.0648838994018952,0.190089465002192,0.587456088997985,0.590609928669843
"VPS50",0.0112546404633032,0.126755528803377,-0.380783991515715,-0.567760422817375,-0.193117889289786,-0.608329351095834,0.641055729297146,0.539348559002891,0.37205102154698,0.333667010995196,0.276977445037779,0.225909633725882
"VPS51",-0.0233854755031516,-0.727663444020879,-0.666569253496299,-0.432340698619935,-0.292383389999673,-0.0456619944627941,0.264167643648336,-0.134811737188697,-0.22556746958738,-0.218720200569837,0.514243247902884,0.3824699431631
"VPS52",-0.0426418093366504,0.167246318670927,-0.456693559830824,-0.126855706623941,-0.408159581864391,-0.707825578598113,0.539888145653583,0.779034689234133,0.786823431924062,0.0436591177680869,-0.162872221334918,-0.498295442841201
"VPS53",-0.0799727606468957,0.520997285353213,0.311757405088753,0.388575343430066,-0.119832233256166,-0.243913179484332,-0.0227143030659501,0.41294076281296,0.54128095124435,-0.0525882572162158,-0.405251937597682,-0.662817348253758
"VPS54",-0.0934383736026821,-0.148243943810969,0.083905550369905,-0.272291021685199,0.185009215429115,0.286945846126554,-0.049794838521826,-0.410221281814501,-0.4860218071822,0.0842722656805995,0.321194252429348,0.741579005238528
"VPS72",0.0824164476893817,-0.699293476247618,-0.436641670898811,-0.384181173050548,-0.210517153484357,0.126456844600863,0.0890684538643917,-0.329051809463751,-0.456646450085043,-0.257901809851603,0.536965968893448,0.45411213126978
"VPS8",0.0365157863082104,0.628648062336343,0.266380585090933,0.29419676248729,-0.205205544386729,-0.391887737162274,0.111704370709007,0.558528226700163,0.665007973237365,-0.030051875341011,-0.473886601286495,-0.601210212850291
"VPS9D1",0.401344771073518,-0.0905952780478785,0.338071437298163,0.775413761138199,0.52648537317447,0.640511372326548,-0.758088063959169,-0.479942460013579,-0.255739415688093,-0.00454260185911271,-0.679095520046491,-0.410037583033808
"VRK1",-0.149020137750179,-0.253416238995777,-0.41179989252255,-0.712269559709729,-0.299602631348678,-0.348184760425959,0.546183036636385,0.143792429165509,-0.0594725146756673,0.118792995726988,0.690467190968465,0.582771499231594
"VRK2",-0.265926771548779,-0.315646592543053,-0.573523957253883,-0.764229112363671,-0.630797389850097,-0.463468689958816,0.684225290209012,0.256197071736338,0.0653868405272539,-0.279168526659883,0.705530121319347,0.520195304002639
"VRK3",-0.0260434158535583,-0.353432913257941,-0.22729071917791,-0.315634864305537,0.182715651204012,0.19325529133657,0.0727129154293753,-0.278539091259496,-0.356667748023371,0.146358595364625,0.416520218900601,0.473649594909529
"VSIG1",-0.0225776600430475,0.11265876654444,-0.125641108612313,-0.0724331548573586,-0.277346654195009,-0.33243682929095,0.226800517916023,0.350840731670308,0.310081205849268,-0.17891231107081,-0.0640202477602387,-0.198720089235892
"VSIG10",0.261198779590175,0.264057792914073,0.17018253139245,0.588386575170805,0.0113982073277365,0.00510551319706806,-0.267828918691978,0.205972425920807,0.38546686856511,-0.255985730278951,-0.671531615722925,-0.711919705184683
"VSIG10L",-0.0397673977654986,0.428480077145237,0.572127720920842,0.539979566638006,0.172604887260482,0.204281560807852,-0.397345028623823,-0.0510247642902922,0.0870776801857563,-0.0919187764437679,-0.512493423887542,-0.388592864974608
"VSIG2",0.767786757650062,-0.23285854711738,-0.0714089660154256,0.455167341766457,0.0802667603702739,0.228056755413318,-0.353805699056781,-0.140930499888996,0.0154600232301459,-0.245548499897928,-0.45344134545213,-0.317761653651071
"VSIR",0.167121094694305,0.144966281401845,0.461031663516864,0.554268567037001,0.441703218684387,0.431242311695203,-0.572379668162104,-0.301120119710809,-0.182016871860839,0.114317816399176,-0.400937170962921,-0.360029834911614
"VSTM2A",0.0539870378591461,0.352742579385116,0.227035895625419,0.421044429601575,0.294564522250198,0.02708262039781,-0.207348004748605,0.18271166568959,0.300055240763381,0.139413590249242,-0.513144959055237,-0.538719536618093
"VSTM4",-0.152755897904655,-0.0706382080960983,-0.453667688389926,-0.571392361176032,-0.5131994022322,-0.616625511266711,0.667268058354435,0.513888419440664,0.371638607363539,-0.0505003372382547,0.50729430692782,0.034899110749098
"VSTM5",-0.175594808271741,0.208599435135169,-0.39380729083145,-0.450863884232129,-0.60838458954946,-0.781787291504396,0.742148096205595,0.763223278196119,0.68575488153183,-0.0212274126684359,0.208282334847018,-0.160642787679841
"VTA1",-0.188705280254181,-0.205819251952311,-0.468270177824585,-0.880863012751219,-0.29198263561131,-0.501642234414447,0.721167669906043,0.28190714006729,0.0114776340919873,0.331236590166688,0.856917276220958,0.536664346162015
"VTI1A",0.000252714392984011,0.278356865376687,-0.0325046628501449,0.0655947463095836,-0.364362607634491,-0.389983249089229,0.213957405870805,0.469130948600461,0.497402436072624,-0.223591182842066,-0.216795942959995,-0.443610687732952
"VTI1B",-0.2084477004013,-0.195942853307395,-0.594587079282307,-0.88997828520099,-0.262607623759963,-0.575211455777599,0.775084403526745,0.37530450651235,0.0958222439713943,0.373221031156396,0.769896933029173,0.515390187598263
"VTN",0.145602850127262,-0.133671947762013,-0.161158150218275,0.0816017567546324,0.131817290248191,0.0464338896481482,-0.0741826659655294,-0.0165962601069729,-0.00330803440008351,0.11355070343148,-0.293561153909864,-0.0136907424043408
"VWA1",-0.26955618407689,0.298820133316004,-0.00842188448295335,-0.0324610485668925,-0.607308867358059,-0.479317541583914,0.344007441765944,0.524877769487098,0.577714532041368,-0.401345228508433,-0.0139467075073379,-0.360267268621916
"VWA2",0.00821188258648816,0.262524221287013,0.137865484453938,0.542134617745315,-0.0211982746399506,-0.0245125648113808,-0.235154907132041,0.196096653593464,0.387577286126876,-0.235486249684293,-0.66127224677971,-0.582153272253816
"VWA3B",-0.205968024477099,0.451118460264994,0.0584889621901292,0.0360035218561631,-0.268672772522077,-0.431669358207534,0.267407985952815,0.539772004879849,0.560144179027234,-0.133886851260669,-0.143531662394044,-0.494459810171609
"VWA5A",0.215565568259745,0.0315886223327781,-0.0343749377299033,0.180859715380399,-0.269679266090731,-0.105165972258941,-0.0124923437824369,0.159526857754928,0.25395937850333,-0.370991371063642,-0.262829204200576,-0.243321736981316
"VWA5B2",-0.00875396162545602,-0.0324819782114644,-0.106735076389417,-0.190793222124078,0.16632342694911,-0.0234122057758609,0.110885318750171,-0.0170036113372203,-0.0787699441600816,0.292235929318021,0.199063671826864,0.2195264213687
"VWA8",0.141679962199562,0.513636498905587,0.258633264497352,0.0836992061435515,0.543874051759388,-0.155181946944317,0.0353375853271018,0.271727114095541,0.248120570759636,0.823271747331772,-0.111550180586283,-0.287680672046997
"VWCE",-0.153675527339735,0.0556411783191889,-0.506860654581739,-0.312798019468475,-0.765680653510458,-0.780587527815472,0.693264179880533,0.768752488351853,0.750870919879955,-0.330652241060767,0.118865774124109,-0.296947089516958
"VWF",0.0670775715213096,0.401980965831527,0.0306475802096212,0.196773389277063,-0.580087526887409,-0.498265801692742,0.253950427431179,0.6132353167634,0.735012077574112,-0.423059958358789,-0.320612184055278,-0.605546184619294
"WAC",0.059438887395813,-0.131955312428343,0.496315354257768,0.404825369607985,0.684218063365755,0.854407105250871,-0.764477467093562,-0.849705867983175,-0.778227108100657,0.1339767885441,-0.212308696690339,0.305661343258362
"WAPL",-0.0282262015316305,-0.000937006297464983,0.490333200996699,0.235650304871735,0.403773392114227,0.68014460586673,-0.54392614526185,-0.678948923844847,-0.618530334947279,-0.0758933584529835,-0.102385635608111,0.46663230056948
"WARS1",0.51186344684103,-0.0364538038760449,0.224089702272085,0.344777188786737,0.389354027407188,0.397842160529439,-0.417032561113074,-0.323950505448964,-0.246411364134296,0.196656888347345,-0.304828813518531,-0.0434596553903351
"WARS2",0.24897046569463,-0.142412244834927,0.360246038307592,0.186333371043947,0.652632132922524,0.721735419407162,-0.569564574397743,-0.730698952261492,-0.732421760246986,0.25898704638868,-0.0272505920667215,0.430892637773219
"WASF1",0.193561798038107,-0.100198481321954,-0.0729253751535311,0.170414927519311,-0.443514935969612,0.0165722894848697,-0.044785806641457,0.010746697589031,0.152321379987841,-0.639227330836631,-0.244000683892059,-0.0536336095585648
"WASF2",0.221862390802131,0.276110195376544,0.570251739884644,0.930404714288689,0.292601994333369,0.513202613087932,-0.748399861843933,-0.266210453716121,0.0177686865980282,-0.328280206367472,-0.87509436994382,-0.609407790343537
"WASF3",-0.100000543530063,0.755930165058212,0.373343753855974,0.430246774270066,0.0767363268578714,-0.319843804158813,0.00549932544475113,0.554251539479728,0.685784569442028,0.203531122200824,-0.582653775687346,-0.792508797438156
"WASHC1",0.261132714208311,-0.418216414353737,0.0793712649448835,0.345896595677878,0.359988515379096,0.668919471207716,-0.571267237261525,-0.65144571801571,-0.553844692005981,-0.0910821014509878,-0.160860669766228,0.0948218253831554
"WASHC2",0.322251586460574,-0.0528734808569062,-0.196551634920947,0.256260446667417,0.00568568534230176,-0.069460620466902,-0.0570782873403256,0.166643047119911,0.295109255044172,-0.0818161022627459,-0.52498507350327,-0.306166811084767
"WASHC4",-0.306840096592399,0.722811400686756,0.63548523306053,0.121349094177454,-0.000416324658399389,-0.00395960063781411,-0.0456149439162188,0.0967345602275669,0.139821198020501,-0.0896234431553768,-0.124108022072976,0.0055200630749371
"WASHC5",-0.000282608137348728,0.188568998637916,-0.186425049219675,-0.339261735307829,-0.342951673606224,-0.496120498601704,0.508801581040065,0.446765167884723,0.421197660422743,0.0607014562402496,0.198048686567374,0.0473932689430775
"WASL",0.219234971444133,0.0763737117250222,0.580419138291136,0.618975640567202,0.523969106910605,0.791418076684573,-0.785467896889061,-0.680181738673441,-0.500271310994468,-0.125123276749178,-0.52929384760719,0.0993404472238008
"WBP1",-0.316648061811351,-0.175777007017189,-0.477344929856272,-0.716029373830704,-0.57934562647942,-0.583636025721003,0.718904104397457,0.398382463115661,0.205320205805176,-0.096723800233443,0.755907040131956,0.287426967441
"WBP11",0.403802643338439,-0.451456248075817,-0.0270151237726091,0.495878836247968,0.171773108415036,0.573905687068439,-0.566991557151889,-0.541570983489255,-0.347032226357024,-0.372555264330802,-0.444037021495339,-0.00408865313609704
"WBP1L",0.267744154390249,0.186216906167006,0.603879615752746,0.877197967459748,0.516780328585129,0.694485813083783,-0.843781619813458,-0.484236313300125,-0.23386221953063,-0.138053664403451,-0.75219440593523,-0.431814972524415
"WBP2",0.361673553086968,-0.128175428352385,0.00555368968638252,0.32806051820913,-0.185744417477981,0.117256334936139,-0.195611205716434,-0.0704016482314869,0.0777136835146062,-0.475109445662989,-0.228246886703325,-0.25679989540377
"WBP4",0.140969518915592,-0.626154871692044,-0.231309781088179,-0.318716700266297,0.12284869171519,0.399351076774912,-0.115984022511165,-0.594401585216377,-0.70685171732766,-0.0196235825525937,0.413099513208914,0.788045780147845
"WDCP",-0.120245825561864,0.430901668325311,-0.0828092032703188,-0.234298789271626,-0.240780100506831,-0.619562963687122,0.505857056790932,0.666869581704913,0.601494245035466,0.231807861321229,0.024721566961054,-0.263162464196051
"WDFY1",-0.194907930808942,0.575407932496623,0.0417062983942346,0.039729363706701,-0.460183691248526,-0.657279083178422,0.426197741165471,0.773603027140092,0.835951213110261,-0.143213133807691,-0.202477749967461,-0.624404591764186
"WDFY2",0.0329648004166688,0.162218555888366,0.604454433149662,0.594526816196346,0.153951743950756,0.604588584362965,-0.677984383396372,-0.493701371575115,-0.337348028904748,-0.434894821066236,-0.45166263341603,-0.106639777556105
"WDFY3",-0.113857660133966,0.67650205884773,0.579530114855896,0.543637706043767,-0.117798023857855,-0.0719339263389195,-0.207900895868289,0.266610024676854,0.448038517081291,-0.304875863214919,-0.524925606964592,-0.641280840631353
"WDHD1",-0.0599708030608529,0.374518306196696,0.142254180618302,0.107610590261015,-0.28192822619827,-0.294305656729055,0.153018575492298,0.39153179231767,0.450015467087676,-0.234818273318127,-0.156206795349676,-0.39177947514921
"WDPCP",-0.215392546937925,0.15973743615793,-0.136045052771738,-0.3982091971439,0.304819633315418,-0.239253243739587,0.330218960559746,0.207852262286292,0.0625299822630478,0.707549945912462,0.269342554235776,0.225772472500812
"WDR1",0.113455245562268,-0.191381823427923,-0.409917682976612,0.0219866426661255,-0.477649493344168,-0.250248839318388,0.218441052242888,0.260212812518094,0.374454983943707,-0.420386591350181,-0.205514956237968,-0.11159497121562
"WDR11",-0.026257719299648,0.505722540472669,-0.122359552651266,0.0498862001648289,-0.277135455128999,-0.661658729947594,0.405456293131187,0.809994931225039,0.846166550859798,0.0619324030594034,-0.362187322570907,-0.618600598507367
"WDR12",0.26091516658619,-0.175007557186358,0.0481392479679817,0.139251022478374,0.47451237918514,0.38214545958576,-0.303021355096455,-0.38600760649299,-0.352981655615614,0.253001691781542,-0.1218835058593,0.214995772411073
"WDR13",0.136001448833382,0.0787505221611228,0.202759733897933,0.629606425186916,0.231762905073588,0.280246478020799,-0.464262193790101,-0.113178371954308,0.0793597465917148,-0.086029095833237,-0.562468962191562,-0.590660297230552
"WDR18",0.125774467483402,-0.412920558187256,-0.289917936160068,-0.0453473162104475,-0.101683960059299,0.145541123039091,-0.0686613842729851,-0.186907609014498,-0.215305970941162,-0.313037819973899,0.0943307328974755,0.0596961606424939
"WDR19",-0.0387775116500032,0.494349779855655,0.575367256270021,0.446672595950113,0.20671482334126,0.115992657326795,-0.321547527340108,0.020806847562853,0.119612262267125,0.0522241546279532,-0.345689228282738,-0.39200757868477
"WDR20",0.0549732583268845,-0.309106231251698,0.163343312976563,0.239567344812104,0.395268347121039,0.66400216077083,-0.543797564618235,-0.686688986820955,-0.645068827877834,-0.0782841585565939,-0.134356517304639,0.339931383306659
"WDR24",0.150426422894922,-0.42740201161906,-0.454842674270124,-0.226410601737899,-0.132334371461728,-0.131907645690621,0.227194614000027,0.0380624189960255,0.0387663423690983,0.051147273917131,0.227092304317745,0.0820374624826611
"WDR25",-0.00583401909829778,-0.19432614468034,-0.0525990508630102,0.0259782272003914,0.0544620569411606,0.232570336146151,-0.125327142285264,-0.237283596314926,-0.213276616256069,-0.11740808532453,0.113250682799674,0.0765394840598576
"WDR26",-0.00853185464349289,0.245164194659873,0.725488492527102,0.790899536444004,0.39541878551655,0.674219378112413,-0.801354477346801,-0.512253952094801,-0.292098299853458,-0.254764768550383,-0.581949060845488,-0.349497579021437
"WDR27",0.0246577403580922,0.282842327829096,0.0882915320522602,0.0322067278268812,-0.503218075761547,-0.363343869366136,0.210232505088401,0.380160521489413,0.424363942636616,-0.37957847247744,-0.148650140587622,-0.226684306942757
"WDR3",-0.0154604229628215,0.00692901336457838,-0.507827395923449,-0.702734175695521,-0.422642423403622,-0.694327515402688,0.803605953625948,0.569362034824596,0.410938081049412,0.172974639464294,0.52105717254466,0.260445502505604
"WDR31",-0.155593360824845,0.121345184862702,-0.336897841206008,-0.480417665364616,-0.212637833886156,-0.598017213373104,0.635975730317655,0.535772067874477,0.433353454981975,0.370363805709788,0.429360920273488,0.00471006487408955
"WDR33",-0.0349508733238395,0.208441757866203,-0.0867356819040976,-0.0485900351963534,-0.106297987889711,-0.314543183559041,0.23811595404635,0.344419743096296,0.337372914812594,0.100982337252057,-0.108352538970353,-0.175054609452918
"WDR34",0.035603004802219,-0.155990253718988,-0.462374706675212,-0.591634968638254,-0.354303613529944,-0.577793182939592,0.623646929297578,0.424997816860741,0.237977981402979,0.235280601110043,0.569268328581464,0.0903319920559951
"WDR35",0.145243749410847,-0.0629730401065658,0.300915031961649,0.264742383843345,0.579606940315558,0.571469808768016,-0.519778817397951,-0.5685711338392,-0.52233448999438,0.257013670363664,-0.151993799582712,0.226809192327935
"WDR36",-0.0202033084438358,-0.261712078863307,-2.47430291831579e-05,-0.347204593682452,0.203788075656014,0.271168263498867,-0.00914123828742279,-0.429454467524407,-0.545860137602426,0.235356276235171,0.520202278133294,0.628046518423587
"WDR37",-0.00968327717217774,0.516382257107545,0.353876704906727,0.464244173502162,0.18059619504829,-0.0172416065682617,-0.212928909018718,0.224425600285029,0.349978185434941,0.0502626323574819,-0.639889380585949,-0.505184410359154
"WDR4",0.23424716825658,-0.438345909935659,-0.108077773218087,0.2262449976231,0.271097098627282,0.436628818670806,-0.381604873604445,-0.437116226525907,-0.394329910942778,-0.0383261621567868,-0.123822443836646,0.0156217730359715
"WDR41",-0.507695080301809,-0.307198131183639,-0.558951854501178,-0.747119259747679,-0.55224631085521,-0.435679810889423,0.656237975809988,0.243578540030572,0.0504927630190684,-0.189664095157354,0.72885480471317,0.458948997211241
"WDR43",0.137928229475498,-0.32991879948941,0.096031100786729,0.278260993765412,0.134371742702515,0.557705493389213,-0.489460090429384,-0.54713126812654,-0.477682453272136,-0.379645120397093,-0.186791616221058,0.127909894065754
"WDR44",0.175997124916551,-0.137324726365821,-0.0131129603115978,-0.0133588470472357,0.363866742671592,0.287330419922295,-0.18771645537506,-0.292049105923686,-0.319391568647528,0.196697113723299,-0.0904888096947116,0.35915090416832
"WDR45",-0.000600238120203972,-0.466295025153789,-0.131276896096971,-0.406923028622332,0.394905961292111,0.343251350183726,-0.0729672695032648,-0.539098606884858,-0.728748146011727,0.426083507023997,0.604404223928417,0.676891618953114
"WDR45B",-0.348008120332609,0.0787237555663194,-0.353978302402759,-0.721122170844858,-0.351359556542447,-0.578955278557377,0.727024149232255,0.453816108974911,0.279456722162461,0.206485011465939,0.572785197829769,0.375556468685787
"WDR46",-0.124157040008963,-0.54783268919022,-0.628461311163015,-0.627056381794796,-0.435698742281066,-0.283245377361958,0.520933915748594,0.0748267794579042,-0.0563678636007659,-0.163055261030334,0.69568463978443,0.434370893981573
"WDR47",0.256061822609446,0.176509558080328,0.591193194183519,0.624271451773137,0.677017219826046,0.669205776106744,-0.763393520405388,-0.527181302039295,-0.399575763768426,0.166273748427268,-0.548889426926199,-0.140308102604946
"WDR48",-0.123292150915978,0.68908792681333,0.547610428133871,0.452044618550373,0.00238143076424084,-0.104071231592829,-0.158753456309799,0.291223788566631,0.411716352434793,-0.127477720521133,-0.418398545700235,-0.616589336247417
"WDR5",-0.381452782068833,0.294961481427375,-0.126426296811614,-0.196547676894876,-0.533888014804803,-0.54778294160815,0.459217216283667,0.574953655576076,0.557556359440842,-0.24807933727865,-0.0066499879853885,-0.225804893299788
"WDR53",-0.181075315768276,-0.453644902037623,-0.546448242991233,-0.579719010264229,-0.562324255912701,-0.305662034521133,0.485542083541311,0.117527703664237,-0.0286633797453907,-0.343439269350091,0.58868788269501,0.378308784420375
"WDR54",0.137217641426391,-0.305895098699944,0.0386231015805415,0.0632880007714106,0.608811198527824,0.433176846618122,-0.35995392326293,-0.474578711934655,-0.54608499861715,0.481747866083035,0.156197604343972,0.123718627609884
"WDR55",-0.0311577158586032,-0.513901484011205,-0.505179462524651,-0.473243904786943,0.00565403103170224,0.0161406674903635,0.210144564746519,-0.183396040989757,-0.328710095918579,0.0643282520414043,0.487233967303602,0.52408562268208
"WDR59",-0.260463699267885,0.489670072433817,0.387787689712481,0.215305837699842,-0.111739477532965,-0.165025284230376,-0.0184971764963657,0.275789664929717,0.318306358641103,-0.0730865809924451,-0.135212963679779,-0.515972853893096
"WDR5B",-0.284659015069162,0.310759533403568,-0.156422237957804,-0.433769637361994,-0.117199567820038,-0.577966468800842,0.560801198464471,0.541886327671566,0.39346085538576,0.429000649659029,0.367524175454207,-0.0623859006873226
"WDR6",-0.144699396119358,0.0510720020938746,-0.531209837293959,-0.259201536682589,-0.714314071782322,-0.793392339388814,0.659306092104211,0.798668284037804,0.785298628964017,-0.242949573461156,0.0158602397824057,-0.441022883513846
"WDR60",0.10163468292296,-0.177630527838733,-0.361955627147748,-0.331881962223544,-0.236738918407569,-0.225573173611258,0.302708988720563,0.151694153031105,0.05006530037585,-0.13989553446121,0.237044378063351,0.174509229092956
